code,product_name,brands,countries,quantity,categories,labels,nutriscore_grade,ecoscore_grade,nova_group,ingredients_text,energy-kcal_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g
3046920042932,Création Rocher Noir,Lindt,"France,Allemagne,Maroc",150 g,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats fourrés,Chocolats fourrés au praliné,Chocolat noir en tablette fourré au praliné,Chocolats noirs fourrés","Qualité certifiée,Point Vert,Fabriqué en France",e,e,4.0,"sucre, pâte de cacao, praliné aux _amandes_ et aux _noisettes_ (sucre, _amandes_, _noisettes_) 11%, matière grasse végétale de palme, _noisettes_ 5%, beurre de cacao, _beurre_ laitier concentré, poudre de _lait_, arômes, émulsifiant (lécithine de _soja_), _lactose_, poudre de _lait_ écrémé, extrait de malt d'_orge_",564.0,37.0,18.0,48.0,44.0,,6.6,0.08,0.032
3068320118420,Bulles de fruits Pamplemousse Touche de citron,Badoit,France,1l,"Boissons,Eaux,Boissons édulcorées,Eaux aromatisées,Boisson à l'eau minérale aromatisée sucrée,Boissons avec sucre ajouté,Eau-minerale-gazifiee","Sans conservateurs,Sans colorants",c,not-applicable,4.0,"eau minérale naturelle gazéifié (86,8 %), jus de fruits à base de concentré 8,8 % (pamplemousse 5,7 %, citron 3,1 %), sucre (4,2 %), acide citrique, arômes naturels de pamplemousse et de citron-citron-vert, arôme naturel.",21.0,0.5,0.0,4.9,4.9,0.5,0.5,0.06,0.024
3124480186676,Oasis tropical,"Oasis,Oasis Tropical","France,Maroc,Suisse",33 cl,"Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Boissons avec sucre ajouté,Boissons plates aux fruits","Nutriscore,Nutriscore B",d,a,4.0,"spring water 80%, fruit juice based on concentrates 12% (orange 6,4%, apple 5,5%, passion fruit 0,1%, mango 0,07%), sugar (7%), acidifier: citric acid and malic acid, flavors, antioxidant: ascorbic acid, stabilizer: acacia gum, dye: paprika extract,",28.0,0.0,0.0,6.6,6.6,,0.1,0.03,0.012
3228857000869,100% mie,Harrys,"Belgique,France,Suisse",500 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains de mie,Pains de mie sans croûte","Sans huile de palme,Nutriscore,Nutriscore B,Triman",c,a,4.0,"Farine de blé 63%, eau, sucre, huile de colza, sel, vinaigre, levure, farine de fèves, gluten de blé, arôme (contient alcool), extrait d'acérola.",266.0,4.2,0.4,48.0,7.7,4.0,7.0,1.1,0.44
3571492210019,BRANDADE DE MORUE,Briau,France,750 g,"fr:brandades-de-morue, brandades-de-morue-parmentière, plats-préparés, plats-préparés-au-poisson, plats-préparés-réfrigérés, preparations-made-from-fish-meat, réfrigérés, fr:brandades-de-morue-parmentiere","No artificial flavors, No preservatives, Green Dot, Made in France, Nutriscore, Nutriscore Grade A, en:no-colorings",b,f,4.0,"Morue* 38% (gadus spp), pommes de terre 37%, huile de tournesol, oignons, Flocons de pommes de terre (pommes de terre, extrait de curcuma), lait en poudre, ail sec, sel, persil, poivre. Traces possibles de mollusques et crustacés. *Notre morue est pêchée en Atlantique Nord Est FAO 27 ou en Pacifique Nord Est FAO 67.",156.0,9.6,0.9,10.1,0.3,,7.2,0.8,0.32
4000339035229,Philadelphia 200g,"Mondelez, Mondelēz International, Philadelphia, Philadelphia - Mondelēz International","Germany, Italy, Switzerland, en:romania",200g,"Dairies, Fermented foods, Fermented milk products, Cheeses, Spreads, Salted spreads, Cheese spreads","Green Dot, en:no-preservatives",unknown,c,4.0,"whole milk, cream, whey products (milk), salt, stabilizer (carob seed flour), acidifier (citric acid),",226.0,21.0,,4.3,4.3,0.2,5.4,0.7375,0.295
5011476102223,Shredded Wheat,Nestlé,"France,Royaume-Uni",500g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales extrudées,Céréales pour petit déjeuner riches en fibres",,a,e,4.0,"Whole Grain Wheat (84%)
Sugar, Nut Premix (Peanuts (9.2%),
Desiccated Coconut (Coconut Sugar)
Hazelnuts (0.3%),
Honey (1.9%), 
Glucose Syrup, Molasses, Natural Flavourings.",387.0,5.4,1.2,68.0,15.0,9.8,12.0,0.04,0.016
5050083535079,Céréales Trésor Kellogg's Chocolat Noisettes - 1kg,Kellogg's,"Belgique,France",1000 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales extrudées,Céréales fourrées,Céréales pour petit déjeuner fourrées au chocolat-noisettes","Sans arômes artificiels,Sans colorants,Triman",e,e,4.0,"Farines de céréales(53%)(BLÉ, BLÉ complet, Maïs), Fourrage goût chocolat NOISETTES (Sucre, Huiles végétales (Palme, Tournesol, Colza) en proportions variables, Chocolat (3.5%)(Sucre, Pâte de cacao), Sirop de glucose, Maltodextrine, Cacao maigre en poudre, Petit-LAIT en poudre, LAIT écrémé en poudre, Purée de NOISETTES (0.5%), Emulsifiant(Lécithine de tournesol), Arôme naturel), Sucre, Sel, Colorants(Caroténoïdes, Rocou), Antioxydants(Palmitate d'ascorbyle, Alpha-tocophérol). Vitamines et Minéraux: Vitamines (Niacine, B6, B2, B1, Acide folique, B12) et Fer.",456.0,14.0,3.5,69.0,26.0,3.5,7.0,1.1,0.44
5411188079996,Soya Wholebean Unsweetened Drink U.H.T.,Alpro,"France, en:united-kingdom",1L,"Plant-based foods and beverages, Beverages, Plant-based foods, Legumes and their products, Dairy substitutes, Milk substitutes, Plant-based beverages, Specific products, Plant-based milk alternatives, Products for specific diets, Products without gluten, Legume-based drinks, Soy-based drinks","No gluten, Vegetarian, No GMOs, Vegan, Certified B Corporation, No lactose, No milk, Without addition of dairy products, en:the-vegan-society",b,a,4.0,"soya base (98,8%) [water, hulled soya beans (8,7%)], acidity regulators (potassium phosphates), calcium (calcium carbonate), flavourings, sea salt, stabiliser (gellan gum), vitamin b2, vitamin b12, vitamin d2,",33.0,1.8,0.3,0.0,0.0,0.6,3.3,0.0875,0.035
7613036092487,Le Classique Soja et Blé,"Nestlé, Garden gourmet","Belgium,France",150 g,"Plant-based foods and beverages,Plant-based foods,Meat alternatives,Meat analogues,Vegetarian patties","Vegetarian, Source of proteins, European Vegetarian Union, European Vegetarian Union Vegetarian, Green Dot, High proteins, No additives, Non-vegan, Nutriscore, Nutriscore Grade A, Vegetarian Society, Triman, en:source-of-fibre",a,b,4.0,"Eau, concentré de protéines de SOJA 17,1%, oignon frit (oignon, huiles végétales (contient huile de tournesol et/ou huile de colza)), huiles végétales (colza, tournesol) en proportion variable, protéines de BLÉ 6,3%, blanc d'ŒUF en poudre 4,1%, amidon de maïs, vinaigre d'alcool, correcteur d'acidité: vinaigre tamponné; sel, oignon en poudre, extrait de levure, arômes naturels, extrait de malt d'ORGE, persil, cumin, poivre blanc, romarin. Peut contenir: SESAME, CELERI et MOUTARDE.",191.0,8.7,0.7,4.0,3.2,6.4,21.0,1.3,0.52
8002210500204,Filippo Berio Extra Virgin Olive Oil imp,Filippo Berio,"France, en:united-kingdom",500 ml,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Matières grasses végétales,Produits de l'olivier,Huiles,Huiles d'olive,Huiles d'olive vierges extra,Huiles d'olive vierges",,b,d,2.0,Extra virgin olive oil,822.0,91.3,13.9,0.0,0.0,,0.0,0.0,0.0
8410376026979,Digestive Muesli,Gullón,"França,Itália,Espanha,Tunísia",365 g,"Lanches comida,Lanches doces,Biscoitos e Bolos,en:Biscuits and crackers,Biscoitos,en:Oatmeal cookies","Source of fibre,Ponto Verde,Rico em fibras",d,c,4.0,"Harina integral de trigo 50%, aceite vegetal (girasol alto oleico) 16,5%, azúcar, trozos de soja caramelizada 5,5% (semillas de soja, azúcar), copos de avena 5%, jarabe de glucosa y fructosa, pasas 2%, preparado de albaricoque 2% [jarabe de fructosa y glucosa, concentrado de puré de albaricoque, jarabe de glucosa, humectante (glicerol), azúcar, fibra de trigo, gelificante (pectina), aceite vegetal (girasol), corrector de acidez (ácido citrico), aromas), gasificantes (carbonato ácido de sodio, carbonato ácido de amonio), sal, y aroma de melocotón, Puede contener trazas de leche, Alto contenido en fibra,",462.0,18.0,2.0,64.0,21.0,7.0,7.5,0.7,0.28
8712566133987,Wholegrain Mustard,Maille,Royaume-Uni,,"Condiments, Sauces, Mustards, Groceries",,e,b,4.0,"spirit vinegar, mustard seeds, water, salt, white wine (4,8%) (contains suiphite), sugar, natural flavouring, acid (lactic acid)",176.0,10.0,0.4,9.4,6.0,0.0,6.9,5.2,2.08
8722700125174,Amora Sauce Burger 260g,Amora,"France,Maroc",260 g,"Condiments, Sauces, Sauces américaine, Sauces burger, en:Groceries","Point Vert, Triman",d,c,4.0,"Eau, huile de colza, vinaigre d'alcool, purée de tomates double-concentrée, sucre, moutarde (eau, graines de MOUTARDE, vinaigre d'alcool, sel, arômes, épices), amidon modifié de maïs, sauce Worcestershire (eau, sirop de glucose, vinaigre de malt d'ORGE, sucre, sel, arômes, extrait d'oignon, ANCHOIS, jus de citron concentré, épices, herbes, ail en poudre), jaune d'ŒUF, épices, sel, arômes, épaississant : gomme xanthane, antioxydant : calcium disodium EDTA, colorant : caroténoïdes.",240.0,21.0,1.7,11.0,6.9,0.6,1.1,1.3,0.52
6413300018042,Protein strawberry,Arla,"Greece, Spain, United Kingdom, fr:Francia, en:france",200 g,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts",No lactose,a,b,4.0,"Lactose Free Skyr (Yogurt (Milk)), Grape Juice Concentrate, Strawberries 2%, Waxy Maize Starch, Carrot Concentrate, Natural Flavouring, Gelling Agent (Pectin), Steviol Glycosides from Stevia, Lemon Juice Concentrate, Lactase Enzymes",72.0,0.2,0.1,6.6,6.3,,10.0,0.117,0.047
4088600107806,Scottish Rough Oatcakes,Savour Bakes,"United Kingdom, en:ireland",250 g,"snacks, salty-snacks, appetizers, da:crackers",,d,a,3.0,"wholegrain  oats  88%, palm oil,  barley  malt extract, sea salt, raising agent: sodium carbonates",447.0,17.0,6.9,58.0,1.4,7.6,10.0,1.4,0.56
6111242071995,yogo banan,Extralait,المغرب,500g,"Beverages and beverages preparations, Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Yogurts, Fermented milk drinks, Drinkable-yogurts, en:yogurt-drinks",,unknown,e,4.0,"Lait frais, poudre de la crème, sucre, arôme, ferments lactiques.",,2.0,,,,,,,
8410109115543,100% cacao puro natural,VALOR,"Spain, en:morocco",250 g,"Cocoa and its products,Cocoa and chocolate powders,Cocoa powders","High proteins,Green Dot,No additives,Source of fibre,European Vegetarian Union Vegan,No gluten",unknown,f,1.0,Cacao desgrasado en polvo.,339.0,11.0,6.9,17.0,1.0,34.0,25.0,0.05,0.02
5000169199183,Duchy Organic Mayonnaise,Waitrose & Partners,en:gb,,"Condiments, Sauces, Mayonnaises","Organic, EU Organic, Non-EU Agriculture, BE-BIO-01, EU Agriculture, EU/non-EU Agriculture, en:soil-association-organic",e,c,3.0,"Sunflower oil (81%), pasteurised egg yolk+ (8%), water*, spirit vinegar, cane sugar, salt*.",717.0,77.0,8.3,5.1,1.9,,0.9,0.75,0.3
6111259341692,itri choco,Excelo,Morocco,32 g,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits, en:filled-biscuits",,e,d,4.0,"Farine de blé, sucre, graisse végétale hydrogénée, régulateur d'acidité (acide citrique (E330), acide tartrique (E334)), cacao en poudre, lait en poudre, poudre à lever (carbonate d'ammonium et de sodium), émulsifiant végétal (lécithine de soja (E322)), sel",449.0,21.0,0.0,70.0,35.0,0.0,7.0,2.0,0.8
3760049798876,10 Pains au lait frais sans sucres ajoutés 350g,la boulangère,France,350 g,"Snacks, Snacks sucrés, Viennoiseries, Pains au lait","Commerce équitable,Plein air,Œufs de poules élevées en plein air,Fabriqué en France,Sans sucre ajouté,Sans colorants,Agri-Éthique France,Nutriscore B",d,b,4.0,"Farine de BLÉ* 58%, ŒUFS entiers frais*/** 12.5%, LAIT frais écrémé pasteurisé 7.6%, levain (eau, farines de BLE* 3.1% et de SEIGLE, levures), huile de colza, farine d'ORGE, BEURRE, arôme naturel de vanille (contient alcool), levure, sel, GLUTEN DE BLÉ, jus d'acérola déshydraté. *Ingrédients issus du commerce équitable français.**Œufs de poules élevées en plein air.",324.0,10.0,2.1,47.0,4.6,3.0,10.0,0.82,0.328
3168930167983,Pomme de terre nature,"Lay's, Lays",en:fr,155 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Surgelés, Chips, Chips de pommes de terre, Chips à l'ancienne, Chips de pommes de terre à l'huile de tournesol","Sans conservateurs, Point Vert, Sans colorants artificiels, Sans colorants, Nutriscore, Nutriscore C, Triman, ISCC",d,b,3.0,"Pommes de terre (66%),huiles végétales (tournesol, colza, maïs en proportion variable),sel",540.0,35.0,3.7,54.0,0.5,3.9,6.2,1.1,0.44
5010044009650,Wholemeal Loaf,Warburtons,United Kingdom,700g,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Wholemeal breads, en:sliced-breads","Vegetarian,Source of proteins,Vegan,High proteins,Vegetarian Society Approved,Vegetarian Society Approved Vegan",a,b,4.0,"Wholemeal Wheat Flour, Water, Pulses, Grains and Seed Blend (15%) (Kibbled Soya Bean, Malted Barley Flour, Navy Bean, Yellow Lentil, Sesame Seed, Brown Linseed, Red Lentil, Black Bean, Sunflower Seed, Pumpkin Seed, Millet Seed, Oat Flakes, Toasted Rye Flakes), Wheat Gluten, Yeast, Demerara Sugar, Salt, Glaze (Water, Pea Protein, Glucose Syrup, Rice Flour), Vegetable Oils (Rapeseed and Sustainable Palm), Soy Flour, Emulsifiers: E472e, E471; Preservative: Calcium Propionate: Flour Treatment Agent: Ascorbic Acid (Vitamin C).",260.0,4.6,0.8,35.2,3.2,7.0,16.0,0.885,0.354
8715700123691,Seriously good vegan mayo,Heinz,United Kingdom,,"Condiments,Sauces,Vegetarian sauces,Mayonnaises,Vegan sauces,Egg-free mayonnaises","No gluten,Vegetarian,Kosher,Vegan",d,d,4.0,"rapeseed oil, water, mustard, spirit vinegar, sugar, starch, salt, plant fibre (corn, flaxseed), lemon juice from concentrate, faba bean protein",558.0,60.2,4.5,3.0,1.6,,0.5,1.1,0.44
3608580118886,Bonne Maman Hazelnut Chocolate Spread,Bonne Maman,United Kingdom,360g,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads",No palm oil,e,d,4.0,"sugar, _hazelnuts_ 20%, vegetable oils (sunflower, rapeseed), skimmed _milk_ powder, fat reduced cocoa powder 5.5%, cocoa butter, emulsifier: sunflower lecithin, vanilla extract.",551.0,34.0,5.2,53.0,51.0,3.3,6.7,0.1,0.04
6111260231548,slice burger viva,,en:Morocco,400 g,"Dairies, Fermented foods, Fermented milk products, Cheeses, en:breads",,unknown,d,,,,,,,,,,,
5449000318473,coca-cola,Coca-Cola,en:Morocco,,"Beverages, Carbonated drinks, Sodas, en:colas",,unknown,not-applicable,,,,,,,,,,,
6111242926806,FRUT MAX,MARRAKECH,en:Morocco,2L,Juices and nectars,,e,unknown,4.0,"Water, sugar, orange juice from concentrate 10% min, acidifier: citric acid, preservatives: potassium sorbate and sodium benzoate, thickeners: carboxymethylcellulose and modified starch, sweeteners: sucralose and acesulfame K, aroma, colorant: apocarotenal, antioxidants: ascorbic acid (vitamin c) and tocopherol.",38.0,0.0,0.0,9.5,7.9,,0.0,0.25,0.1
6111263000202,filets de maquereaux à l'huile végétale,delfy,Morocco,100g,"Seafood, Fishes and their products, Fishes, Meals, Fatty fishes, Meals with fish, Meals with cooked white fish, Cooked marine white fish without skin, en:mackerel-fillets","Sustainable,Sustainable fishery,Omega-3,High in Omega 3,Sustainable Seafood MSC,fr:Huile-de-soya,fr:Sel",b,d,3.0,"Maquereaux, huile de soya, sel.",180.1,15.6,1.5,0.6,0.0,0.0,30.1,1.25,0.5
6111184009520,6111184009520,,en:Morocco,,"Sauce-hot,Sauce",,unknown,unknown,,,,,,,,,,,
20114329,all butter shortbread fingers,Tower Gate,"Czech Republic,France,Germany",210g,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Shortbread cookies, Shortbread","German Agricultural Society, Gold medal of the German Agricultural Society, 2019 Gold medal of the German Agricultural Society, No added sugar",e,c,3.0,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), 32% Butter (Milk), Sugar, Salt. L,DL Allergy Advice For allergens, including Cereals containing Gluten, see ingredients in bole May also contain Nuts. Typical valu Energy Fat of which s Carbohyd",514.0,27.4,15.4,59.4,13.7,2.29,6.29,2.0,0.8
20884680,Bio Reiswaffeln mit Salz,"Lidl, Sondey","France,Germany","130 g (20 x 6,5 g)","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Gepuffte Getreidewaffeln, Gepuffte Reiswaffeln","Organic, EU Organic, Non-EU Agriculture, EG-Öko-Verordnung, EU Agriculture, EU/non-EU Agriculture, NL-BIO-01, en:green-dot",b,b,3.0,"waffles with salt, sesame, table salt, rice",385.0,3.3,0.8,79.0,0.4,3.5,8.5,0.305,0.122
3124480186584,Oasis Pomme Cassis Framboise,Oasis,"Belgium, France, en:morocco",33 cl,"Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Boissons plates aux fruits,Boissons avec sucre ajouté",Sans conservateurs,d,b,4.0,"eau de source 80%, jus de fruits à base de concentrés 12% (pomme 8,5%, cassis 2%, sureau, framboise 0,2%), sucre, acidifiants : acide citrique et acide malique, arômes naturels, antioxydant: acide ascorbique,",34.0,0.0,0.0,8.1,8.0,,0.0,0.01,0.004
3165950049015,Filets de Sardines Citron Basilic,Saupiquet,"France, Switzerland, en:morocco",100 g,"Produits de la mer, Poissons et dérivés, Conserves, Poissons, Poissons gras, Poissons en conserve, Sardines, Sardines en conserve, Filets de poissons, Filets de sardines, Sardines sans huile, Filets de sardines citron basilic","en:Sustainable,Pêche durable,Produit en Bretagne,Pêche durable MSC,Sans huile,Sans-aretes,Sans conservateurs,Sans colorants,Sans arômes artificiels",c,d,4.0,"Filets de sardines** eau, jus concentré de citron avec arôme naturel d'agrumes (1,1%), vinaigre, zestes de citron (1%), sel, basilic (0,7%), sucre, épaississant gomme guar, arôme naturel.

**Sardina pilchardus.",147.0,8.4,2.5,0.5,0.5,,17.0,1.3,0.52
3336971209133,Curly cacahuete,"Curly, Vico",France,100 g,"plant-based-foods-and-beverages, plant-based-foods, snacks, salty-snacks, appetizers, da:crackers, puffed-salty-snacks, puffed-salty-snacks-made-from-maize, puffed-salty-snacks-made-from-maize-with-peanuts, biscuits-apéritifs-soufflés-à-base-de-maïs, biscuits-aperitif-souffles-a-la-cacahuete, snacks-salés","No preservatives, Made in France, No colorings, No palm oil, Nutriscore, Nutriscore Grade C, fr:Maïs de France, Triman",d,a,4.0,"Semoule de maïs, ARACHIDES grillées moulues 32%, huile de tournesol, sel, arôme naturel
Traces de GLUTEN, LAIT et FRUITS A COQUE",461.0,20.0,3.0,54.0,1.5,3.8,13.0,1.5,0.6
